,co_genes,SQpro,SQalpha,Sulfo-ED,SQbeta,Sulfo-TK,Sulfo-TAL,Sulfo-EMP,EMP,TK,TAL,ED,Species_rep,Lineage,GenomesWithThisLocus,TotalGenomesInSpecies,GenomeFractionWithLocus
304,"sqwI,sqvD,yihR,yihS,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001661,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum,5,6,0.8333333333333334
305,"sedA,sqwI,sqvD,yihR,sqwG",0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001042,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436595,6,44,0.13636363636363635
306,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001039,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900553185,2,6,0.3333333333333333
307,"sqwI,sqvD,yihR,yihS,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002455,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus,17,463,0.0367170626349892
308,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002517,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis,24,711,0.03375527426160337
309,"sedA,slaB,sqvD,squF,sqiA,yihV,yihS",0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000466,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS1668;s__UMGS1668 sp900553955,1,35,0.02857142857142857
310,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001783,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900551065,6,7,0.8571428571428571
311,"sqwI,yihU,yihS,sqwG,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001313,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii,1,433,0.0023094688221709007
312,"yihQ,sqvA,sqgA,sqvD",1.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000003432,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__UBA6857 sp900767015,1,1,1.0
313,"squF,sqvD,sqiA,yihR,yihV",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001204,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK3B98;s__NK3B98 sp900758315,1,2,0.5
314,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001433,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae,2,57,0.03508771929824561
315,"sqwI,sqvD,sqiA,yihV,sqwG",0.0,0.0,0.0,1.0,1.0,0.0,1.0,True,True,False,False,MGYG000000370,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925,4,123,0.032520325203252036
316,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001097,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pectinovora,11,123,0.08943089430894309
317,"sqwG,sqvA,sqvD,sqwH",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000001141,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303;s__CAG-303 sp000437755,8,33,0.24242424242424243
318,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000043,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900066455,1,55,0.01818181818181818
319,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002810,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS911;s__UMGS911 sp900546695,3,8,0.375
320,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003214,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__UBA1390;g__NSJ-32;s__NSJ-32 sp014384895,1,3,0.3333333333333333
321,"sqwI,sqwG,sqvD,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002478,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei,30,5767,0.0052020114444251775
322,"sqvA,sqgA,sqvD",1.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002517,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis,8,711,0.011251758087201125
323,"yihT,yihR,yihV,yihU,yihS",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002351,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_A;s__Klebsiella_A michiganensis,7,137,0.051094890510948905
324,"sqwI,sqwG,yihS,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001313,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii,22,433,0.050808314087759814
325,"yihQ,sqvA,sqvD,yihV,yihU",0.0,0.0,0.0,1.0,0.0,1.0,0.5,False,False,True,False,MGYG000000723,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385,11,1667,0.0065986802639472104
326,"yihR,yihV,sqvD,sqiA",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003243,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1279;s__UMGS1279 sp900761625,1,3,0.3333333333333333
327,"sqwI,sqvD,yihR,sqgA,yihS,sqwG,sqwH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000054,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides acidifaciens,1,1,1.0
328,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000457,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900549755,2,64,0.03125
329,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004632,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002300055,16,94,0.1702127659574468
330,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001402,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus;s__Coprobacillus cateniformis,12,90,0.13333333333333333
331,"sedA,slaB,sqvD,squF,sqiA,yihV,yihS",0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004072,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1883;f__UMGS1883;g__UMGS1540;s__UMGS1540 sp900552775,4,19,0.21052631578947367
332,"yihT,yihR,yihV,yihU,yihS",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002495,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter europaeus,1,3,0.3333333333333333
333,"sqvA,sqvD,yihR,sqwG,sqwH",0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000000389,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900550935,13,16,0.8125
334,"yihR,yihV,sqvD,sqiA",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000495,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UMGS1883;f__HGM11501;g__HGM11501;s__HGM11501 sp900766735,9,19,0.47368421052631576
335,"slaB,sqvD,squF,sqiA,yihV",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000651,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795,1,215,0.004651162790697674
336,"yihQ,sqvA,sqvD,sqwF",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000249,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis,7,669,0.01046337817638266
337,"yihQ,sqwI,sqvD,sqwG,sqwH,sqwF",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001467,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_E;s__Clostridium_E jeddahense,6,10,0.6
338,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000149,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saudiense,4,28,0.14285714285714285
339,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004727,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__,2,2,1.0
340,"slaB,sqvD,sqiA,yihR,yihV",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000370,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925,4,123,0.032520325203252036
341,"yihV,sedA,sqvD,sqiA",0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001496,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter;s__Extibacter sp001185345,2,2,1.0
342,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001306,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola,2,593,0.003372681281618887
343,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000854,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella sp900548345,1,4,0.25
344,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004599,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__,1,1,1.0
345,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004698,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000436695,1,19,0.05263157894736842
346,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001244,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900549055,10,101,0.09900990099009901
347,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000004194,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp002431945,14,56,0.25
348,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003547,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1976;s__UMGS1976 sp900769535,1,1,1.0
349,"yihR,yihV,sqvD,sqiA",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000001850,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__QALW01;g__UMGS1322;s__,2,3,0.6666666666666666
350,"sqwI,sqwG,sqvD,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003693,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A,1,977,0.0010235414534288639
351,"yihQ,sqvD,squF,sqiA,yihV",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004158,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus,1,1467,0.0006816632583503749
352,"sqwI,sqwG,sqvD,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002455,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus,3,463,0.0064794816414686825
353,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002051,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900546345,3,3,1.0
354,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001400,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum,6,546,0.01098901098901099
355,"yihV,sqvD,squF,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000271,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900552665,3,1061,0.002827521206409048
356,"sqwI,sqvD,yihR,yihS,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000044,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae,2,1780,0.0011235955056179776
357,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004182,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900551445,5,8,0.625
358,"sqwI,sqwG,sqvD,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001345,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens,3,408,0.007352941176470588
359,"yihS,yihU,sqiK,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002904,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Phytobacter;s__Phytobacter diazotrophicus,1,5,0.2
360,"yihV,sqgA,sqvD,sqiA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002993,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135,1,443,0.002257336343115124
361,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002993,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135,2,443,0.004514672686230248
362,"sqwI,sqwG,sqvD,yihS",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,2,6001,0.0003332777870354941
363,"sqwI,sqvD,yihR,yihS,sqwG",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003312,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900547205,3,5,0.6
364,"sqwI,sqwG,sqvD,yihR",0.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003992,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__43-108;s__43-108 sp001915545,6,16,0.375
365,"sqwI,yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,True,False,False,False,MGYG000000252,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A obeum_B,4,53,0.07547169811320754
366,"sqvD,sqiK,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000193,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985,1,506,0.001976284584980237
367,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004513,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp900550905,5,8,0.625
368,"sqvD,sqiA,yihV,sqwG,sqwH,sqwF",0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,True,False,False,False,MGYG000000069,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A;s__Clostridium_A leptum,2,282,0.0070921985815602835
369,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001157,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540775,11,143,0.07692307692307693
370,"slaB,sqvD,sqiA,yihR,yihV",0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002993,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135,5,443,0.011286681715575621
371,"yihQ,sqvA,yihU,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000004323,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-180;s__CAG-180 sp000432435,1,2484,0.00040257648953301127
372,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004281,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp900552465,2,2,1.0
373,"yihU,sqvD,sqiK,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002284,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis,7,827,0.008464328899637243
374,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000000258,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B,4,3764,0.0010626992561105207
375,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000004848,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,1,1,1.0
376,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000388,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1623;s__,1,1,1.0
377,"sqwI,sqwG,sqvD,sqwH",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000388,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1623;s__,1,1,1.0
378,"sqwG,sqvA,sqvD",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000001255,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_F,2,55,0.03636363636363636
379,"sqvA,yihU,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000723,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385,13,1667,0.007798440311937612
380,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001903,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Firm-18;g__;s__,1,2,0.5
381,"sqwI,sqvD,yihR,sqgA,sqwG,sqwH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000000923,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900552645,1,2,0.5
382,"yihQ,yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004201,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900553805,4,14,0.2857142857142857
383,"sqwI,sqvD,yihR,sqgA,sqwG,sqwH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000003681,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris,3,1843,0.0016277807921866521
384,"sqwI,sqvD,yihR,sqgA,sqwG,sqwH",1.0,1.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002560,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp902388365,4,5,0.8
385,"sqwG,sqvA,sqvD",0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,False,False,True,False,MGYG000003937,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis,6,3324,0.0018050541516245488
386,"yihQ,sqvD,squF,sqiA,yihV,sqgA",1.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000002272,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_D,1,1280,0.00078125
387,"sqvA,sedA,yihS",0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001261,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__Caulobacter sp903900155,1,1,1.0
388,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000002291,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__OM05-12;s__OM05-12 sp003438995,1,5,0.2
389,"sqvD,squF,sqiA,yihV,sedD",0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000003682,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans,1,650,0.0015384615384615385
390,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000004036,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp900545865,15,27,0.5555555555555556
391,"sqvA,sqvD",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000002619,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_J,4,236,0.01694915254237288
392,"sqvA,yihS",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000001441,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000411415,3,7,0.42857142857142855
393,"sqvA,yihU,sqvD,smol",0.0,0.0,0.0,1.0,0.0,1.0,0.0,False,False,True,False,MGYG000000723,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385,2,1667,0.0011997600479904018
394,"sqwI,sqwG,sqvD",0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,True,False,False,MGYG000001039,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900553185,1,6,0.16666666666666666
395,"yihV,sqvD,sqiA",0.0,0.0,0.0,1.0,0.0,0.0,1.0,True,False,False,False,MGYG000004815,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp900552925,4,6,0.6666666666666666
